,Instrument,ESG Score,Date,Environmental Pillar Score,Governance Pillar Score,Social Pillar Score,Carbon Credit,Carbon Offsets/Credits,Internal Carbon Price per Tonne Score Score,Women Managers,Women Employees,Gender Pay Gap Percentage,Water Recycled,Water Recycled Score,Energy Use Total,Policy Energy Efficiency,Waste Total,Waste Recycled Total
0,24CSm.BK,,,,,,,,,,,,,,,,,
1,24CSmf.BK,,,,,,,,,,,,,,,,,
2,24CSmol.BK,,,,,,,,,,,,,,,,,
3,24CSmva.BK,,,,,,,,,,,,,,,,,
4,2S.BK,,,,,,,,,,,,,,,,,
5,2Sf.BK,,,,,,,,,,,,,,,,,
6,2Sol.BK,,,,,,,,,,,,,,,,,
7,2Sva.BK,,,,,,,,,,,,,,,,,
8,3BBIFu.BK,,,,,,,,,,,,,,,,,
9,3BBIFuol.BK,,,,,,,,,,,,,,,,,
10,3BBIFuss.BK,,,,,,,,,,,,,,,,,
11,3BBIFuva.BK,,,,,,,,,,,,,,,,,
12,3K-BAT.BK,,,,,,,,,,,,,,,,,
13,3K-BATol.BK,,,,,,,,,,,,,,,,,
14,3K-BATva.BK,,,,,,,,,,,,,,,,,
15,3K-BATz.BK,,,,,,,,,,,,,,,,,
16,7UP.BK,,,,,,,,,,,,,,,,,
17,7UPf.BK,,,,,,,,,,,,,,,,,
18,7UPol.BK,,,,,,,,,,,,,,,,,
19,7UPss.BK,,,,,,,,,,,,,,,,,
20,7UPva.BK,,,,,,,,,,,,,,,,,
2766,IVLz.BK,72.175031575733,2020-12-31,73.0448260345674,53.09370298732,82.529275864274,,,,35.08,22.0,,5786160.0,39.3617021276596,111046000.0,True,314826.0,220857.0
2767,IVLz.BK,70.1229816203888,2021-12-31,71.5350558298285,61.7755511856083,73.5770730291059,,,,,21.347,,5555470.0,39.0909090909091,115584000.0,True,411798.0,317948.0
2768,IVLz.BK,73.4046209762152,2022-12-31,70.9171820112654,58.5159932659933,84.7848130375069,,,,35.081,23.506,,6739270.0,31.7567567567568,122147000.0,True,463914.0,212702.0
2769,J.BK,,,,,,,,,,,,,,,,,
2770,JAKm.BK,,,,,,,,,,,,,,,,,
2771,JAKmf.BK,,,,,,,,,,,,,,,,,
2772,JAKmol.BK,,,,,,,,,,,,,,,,,
2773,JAKmva.BK,,,,,,,,,,,,,,,,,
2774,JAS.BK,,2018-12-31,,,,,,,,,,,,,,,
2775,JAS.BK,24.4928254929786,2019-12-31,5.67551794572513,62.1160872742458,12.926624165812,,,,,,,,,,True,,
2776,JAS.BK,21.1381879385112,2020-12-31,9.09432594601126,49.2563937244788,11.7220547348846,,,,,,,,,,True,,
2777,JASf.BK,,2018-12-31,,,,,,,,,,,,,,,
2778,JASf.BK,24.4928254929786,2019-12-31,5.67551794572513,62.1160872742458,12.926624165812,,,,,,,,,,True,,
2779,JASf.BK,21.1381879385112,2020-12-31,9.09432594601126,49.2563937244788,11.7220547348846,,,,,,,,,,True,,
2780,JASol.BK,,2018-12-31,,,,,,,,,,,,,,,
2781,JASol.BK,24.4928254929786,2019-12-31,5.67551794572513,62.1160872742458,12.926624165812,,,,,,,,,,True,,
2782,JASol.BK,21.1381879385112,2020-12-31,9.09432594601126,49.2563937244788,11.7220547348846,,,,,,,,,,True,,
2783,JASss.BK,,2018-12-31,,,,,,,,,,,,,,,
2784,JASss.BK,24.4928254929786,2019-12-31,5.67551794572513,62.1160872742458,12.926624165812,,,,,,,,,,True,,
2785,JASss.BK,21.1381879385112,2020-12-31,9.09432594601126,49.2563937244788,11.7220547348846,,,,,,,,,,True,,
2786,JASva.BK,,2018-12-31,,,,,,,,,,,,,,,
2787,JASva.BK,24.4928254929786,2019-12-31,5.67551794572513,62.1160872742458,12.926624165812,,,,,,,,,,True,,
2788,JASva.BK,21.1381879385112,2020-12-31,9.09432594601126,49.2563937244788,11.7220547348846,,,,,,,,,,True,,
2789,JCK.BK,,,,,,,,,,,,,,,,,
2790,JCKf.BK,,,,,,,,,,,,,,,,,
2791,JCKHm.BK,,,,,,,,,,,,,,,,,
2792,JCKHmf.BK,,,,,,,,,,,,,,,,,
2793,JCKHmol.BK,,,,,,,,,,,,,,,,,
2794,JCKHmva.BK,,,,,,,,,,,,,,,,,
2795,JCKol.BK,,,,,,,,,,,,,,,,,
2796,JCKva.BK,,,,,,,,,,,,,,,,,
2797,JCT.BK,,,,,,,,,,,,,,,,,
2798,JCTf.BK,,,,,,,,,,,,,,,,,
2799,JCTol.BK,,,,,,,,,,,,,,,,,
2800,JCTva.BK,,,,,,,,,,,,,,,,,
2801,JDF.BK,,,,,,,,,,,,,,,,,
2802,JDFf.BK,,,,,,,,,,,,,,,,,
2803,JDFol.BK,,,,,,,,,,,,,,,,,
2804,JDFva.BK,,,,,,,,,,,,,,,,,
2805,Jf.BK,,,,,,,,,,,,,,,,,
2806,JKN.BK,,,,,,,,,,,,,,,,,
2807,JKNf.BK,,,,,,,,,,,,,,,,,
2808,JKNol.BK,,,,,,,,,,,,,,,,,
2809,JKNva.BK,,,,,,,,,,,,,,,,,
2810,JMART.BK,,,,,,,,,,,,,,,,,
2811,JMARTf.BK,,,,,,,,,,,,,,,,,
2812,JMARTol.BK,,,,,,,,,,,,,,,,,
2813,JMARTss.BK,,,,,,,,,,,,,,,,,
2814,JMARTva.BK,,,,,,,,,,,,,,,,,
2815,JMT.BK,,,,,,,,,,,,,,,,,
2816,JMTf.BK,,,,,,,,,,,,,,,,,
2817,JMTol.BK,,,,,,,,,,,,,,,,,
2818,JMTss.BK,,,,,,,,,,,,,,,,,
2819,JMTva.BK,,,,,,,,,,,,,,,,,
2820,Jol.BK,,,,,,,,,,,,,,,,,
2821,JPARKm.BK,,,,,,,,,,,,,,,,,
2822,JPARKmf.BK,,,,,,,,,,,,,,,,,
2823,JPARKmol.BK,,,,,,,,,,,,,,,,,
2824,JPARKmva.BK,,,,,,,,,,,,,,,,,
2825,JR.BK,,,,,,,,,,,,,,,,,
2826,JRf.BK,,,,,,,,,,,,,,,,,
2827,JRol.BK,,,,,,,,,,,,,,,,,
2828,JRss.BK,,,,,,,,,,,,,,,,,
2829,JRva.BK,,,,,,,,,,,,,,,,,
2830,JSPm.BK,,,,,,,,,,,,,,,,,
2831,JSPmf.BK,,,,,,,,,,,,,,,,,
2832,JSPmol.BK,,,,,,,,,,,,,,,,,
2833,JSPmva.BK,,,,,,,,,,,,,,,,,
2834,JTS.BK,,,,,,,,,,,,,,,,,
2835,JTSf.BK,,,,,,,,,,,,,,,,,
2836,JTSol.BK,,,,,,,,,,,,,,,,,
2837,JTSss.BK,,,,,,,,,,,,,,,,,
2838,JTSva.BK,,,,,,,,,,,,,,,,,
2839,JUBILEm.BK,,,,,,,,,,,,,,,,,
2840,JUBILEmf.BK,,,,,,,,,,,,,,,,,
2841,JUBILEmol.BK,,,,,,,,,,,,,,,,,
2842,JUBILEmss.BK,,,,,,,,,,,,,,,,,
2843,JUBILEmva.BK,,,,,,,,,,,,,,,,,
2844,Jva.BK,,,,,,,,,,,,,,,,,
2845,KAMART.BK,,,,,,,,,,,,,,,,,
2846,KAMARTf.BK,,,,,,,,,,,,,,,,,
2847,KAMARTol.BK,,,,,,,,,,,,,,,,,
2848,KAMARTss.BK,,,,,,,,,,,,,,,,,
2849,KAMARTva.BK,,,,,,,,,,,,,,,,,
2850,KASETm.BK,,,,,,,,,,,,,,,,,
2851,KASETmf.BK,,,,,,,,,,,,,,,,,
2852,KASETmol.BK,,,,,,,,,,,,,,,,,
2853,KASETmva.BK,,,,,,,,,,,,,,,,,
2854,KBANK.BK,67.8288588083945,2014-12-31,64.7428765181461,64.1805148256761,75.2713752722206,,,,41.35,64.4,,535000.0,,731361.024,True,9005.96,
2855,KBANK.BK,65.719447357407,2015-12-31,71.6894650041092,58.3932461873638,74.0555492669401,,,,42.08,65.66,,,,1244680.0,True,9151.17,
2856,KBANK.BK,59.473240059759,2016-12-31,80.9552898449131,19.8637098637098,87.5273435235774,,,,43.65,67.52,,,,975781.06,True,6176.65,474.9
2857,KBANK.BK,61.8740868992172,2017-12-31,84.0979189892233,25.8211382113821,87.508122948759,,,,57.531,68.43,,,,865380.02,True,5780.97,910.59
2858,KBANK.BK,63.9595617755917,2018-12-31,61.1917398826105,34.9629629629629,85.8090414633651,,,,58.241,68.75,,29158.0,,854950.28,True,7599.67,1024.61
2859,KBANK.BK,69.8784923081014,2019-12-31,62.9550043514977,43.6628736472144,90.9160023558238,,,,58.904,69.31,,36346.0,,823126.0,True,7050.8,1824.71
2860,KBANK.BK,66.9845124139681,2020-12-31,61.4219483568076,35.3417150225661,91.5659968598066,,,,59.901,69.73,,30853.0,,767131.0,True,5851.33,1956.01
2861,KBANK.BK,67.077518341853,2021-12-31,63.2666807287595,38.4048652079366,88.9946871815615,,,,60.79,70.03,,22875.0,,671631.0,True,5494.62,2947.59
2862,KBANKf.BK,67.8288588083945,2014-12-31,64.7428765181461,64.1805148256761,75.2713752722206,,,,41.35,64.4,,535000.0,,731361.024,True,9005.96,
2863,KBANKf.BK,65.719447357407,2015-12-31,71.6894650041092,58.3932461873638,74.0555492669401,,,,42.08,65.66,,,,1244680.0,True,9151.17,
2864,KBANKf.BK,59.473240059759,2016-12-31,80.9552898449131,19.8637098637098,87.5273435235774,,,,43.65,67.52,,,,975781.06,True,6176.65,474.9
2865,KBANKf.BK,61.8740868992172,2017-12-31,84.0979189892233,25.8211382113821,87.508122948759,,,,57.531,68.43,,,,865380.02,True,5780.97,910.59
2866,KBANKf.BK,63.9595617755917,2018-12-31,61.1917398826105,34.9629629629629,85.8090414633651,,,,58.241,68.75,,29158.0,,854950.28,True,7599.67,1024.61
2867,KBANKf.BK,69.8784923081014,2019-12-31,62.9550043514977,43.6628736472144,90.9160023558238,,,,58.904,69.31,,36346.0,,823126.0,True,7050.8,1824.71
2868,KBANKf.BK,66.9845124139681,2020-12-31,61.4219483568076,35.3417150225661,91.5659968598066,,,,59.901,69.73,,30853.0,,767131.0,True,5851.33,1956.01
2869,KBANKf.BK,67.077518341853,2021-12-31,63.2666807287595,38.4048652079366,88.9946871815615,,,,60.79,70.03,,22875.0,,671631.0,True,5494.62,2947.59
2870,KBANKol.BK,67.8288588083945,2014-12-31,64.7428765181461,64.1805148256761,75.2713752722206,,,,41.35,64.4,,535000.0,,731361.024,True,9005.96,
2871,KBANKol.BK,65.719447357407,2015-12-31,71.6894650041092,58.3932461873638,74.0555492669401,,,,42.08,65.66,,,,1244680.0,True,9151.17,
2872,KBANKol.BK,59.473240059759,2016-12-31,80.9552898449131,19.8637098637098,87.5273435235774,,,,43.65,67.52,,,,975781.06,True,6176.65,474.9
2873,KBANKol.BK,61.8740868992172,2017-12-31,84.0979189892233,25.8211382113821,87.508122948759,,,,57.531,68.43,,,,865380.02,True,5780.97,910.59
2874,KBANKol.BK,63.9595617755917,2018-12-31,61.1917398826105,34.9629629629629,85.8090414633651,,,,58.241,68.75,,29158.0,,854950.28,True,7599.67,1024.61
2875,KBANKol.BK,69.8784923081014,2019-12-31,62.9550043514977,43.6628736472144,90.9160023558238,,,,58.904,69.31,,36346.0,,823126.0,True,7050.8,1824.71
2876,KBANKol.BK,66.9845124139681,2020-12-31,61.4219483568076,35.3417150225661,91.5659968598066,,,,59.901,69.73,,30853.0,,767131.0,True,5851.33,1956.01
2877,KBANKol.BK,67.077518341853,2021-12-31,63.2666807287595,38.4048652079366,88.9946871815615,,,,60.79,70.03,,22875.0,,671631.0,True,5494.62,2947.59
2878,KBANKss.BK,67.8288588083945,2014-12-31,64.7428765181461,64.1805148256761,75.2713752722206,,,,41.35,64.4,,535000.0,,731361.024,True,9005.96,
2879,KBANKss.BK,65.719447357407,2015-12-31,71.6894650041092,58.3932461873638,74.0555492669401,,,,42.08,65.66,,,,1244680.0,True,9151.17,
2880,KBANKss.BK,59.473240059759,2016-12-31,80.9552898449131,19.8637098637098,87.5273435235774,,,,43.65,67.52,,,,975781.06,True,6176.65,474.9
2881,KBANKss.BK,61.8740868992172,2017-12-31,84.0979189892233,25.8211382113821,87.508122948759,,,,57.531,68.43,,,,865380.02,True,5780.97,910.59
2882,KBANKss.BK,63.9595617755917,2018-12-31,61.1917398826105,34.9629629629629,85.8090414633651,,,,58.241,68.75,,29158.0,,854950.28,True,7599.67,1024.61
2883,KBANKss.BK,69.8784923081014,2019-12-31,62.9550043514977,43.6628736472144,90.9160023558238,,,,58.904,69.31,,36346.0,,823126.0,True,7050.8,1824.71
2884,KBANKss.BK,66.9845124139681,2020-12-31,61.4219483568076,35.3417150225661,91.5659968598066,,,,59.901,69.73,,30853.0,,767131.0,True,5851.33,1956.01
2885,KBANKss.BK,67.077518341853,2021-12-31,63.2666807287595,38.4048652079366,88.9946871815615,,,,60.79,70.03,,22875.0,,671631.0,True,5494.62,2947.59
2886,KBANKva.BK,67.8288588083945,2014-12-31,64.7428765181461,64.1805148256761,75.2713752722206,,,,41.35,64.4,,535000.0,,731361.024,True,9005.96,
2887,KBANKva.BK,65.719447357407,2015-12-31,71.6894650041092,58.3932461873638,74.0555492669401,,,,42.08,65.66,,,,1244680.0,True,9151.17,
2888,KBANKva.BK,59.473240059759,2016-12-31,80.9552898449131,19.8637098637098,87.5273435235774,,,,43.65,67.52,,,,975781.06,True,6176.65,474.9
2889,KBANKva.BK,61.8740868992172,2017-12-31,84.0979189892233,25.8211382113821,87.508122948759,,,,57.531,68.43,,,,865380.02,True,5780.97,910.59
2890,KBANKva.BK,63.9595617755917,2018-12-31,61.1917398826105,34.9629629629629,85.8090414633651,,,,58.241,68.75,,29158.0,,854950.28,True,7599.67,1024.61
2891,KBANKva.BK,69.8784923081014,2019-12-31,62.9550043514977,43.6628736472144,90.9160023558238,,,,58.904,69.31,,36346.0,,823126.0,True,7050.8,1824.71
2892,KBANKva.BK,66.9845124139681,2020-12-31,61.4219483568076,35.3417150225661,91.5659968598066,,,,59.901,69.73,,30853.0,,767131.0,True,5851.33,1956.01
2893,KBANKva.BK,67.077518341853,2021-12-31,63.2666807287595,38.4048652079366,88.9946871815615,,,,60.79,70.03,,22875.0,,671631.0,True,5494.62,2947.59
2894,KBS.BK,,,,,,,,,,,,,,,,,
2895,KBSf.BK,,,,,,,,,,,,,,,,,
2896,KBSol.BK,,,,,,,,,,,,,,,,,
2897,KBSPIFu.BK,,,,,,,,,,,,,,,,,
2898,KBSPIFuol.BK,,,,,,,,,,,,,,,,,
2899,KBSPIFuss.BK,,,,,,,,,,,,,,,,,
2900,KBSPIFuva.BK,,,,,,,,,,,,,,,,,
2901,KBSPIFv.BK,,,,,,,,,,,,,,,,,
2902,KBSva.BK,,,,,,,,,,,,,,,,,
2903,KC.BK,,,,,,,,,,,,,,,,,
2904,KCAR.BK,,,,,,,,,,,,,,,,,
2905,KCARf.BK,,,,,,,,,,,,,,,,,
2906,KCARol.BK,,,,,,,,,,,,,,,,,
2907,KCARva.BK,,,,,,,,,,,,,,,,,
2908,KCCm.BK,,,,,,,,,,,,,,,,,
2909,KCCmf.BK,,,,,,,,,,,,,,,,,
2910,KCCmol.BK,,,,,,,,,,,,,,,,,
2911,KCCmss.BK,,,,,,,,,,,,,,,,,
2912,KCCmva.BK,,,,,,,,,,,,,,,,,
2913,KCE.BK,56.7239095060212,2016-12-31,12.1429187617076,85.5416955416956,71.6811233590527,,,,,,,,,,True,10500.0,
2914,KCE.BK,57.58887481068,2017-12-31,14.6323404751309,85.8739837398374,71.687500430984,,,,,,,,,,True,13469.0,
2915,KCE.BK,50.4282250413162,2018-12-31,13.008890871983,71.8518518518519,64.6582700065672,,,,,,,,,,True,15471.0,
2916,KCE.BK,55.9633527013998,2019-12-31,15.4960317460318,80.5035320318753,70.5212956201671,,,,,,,745767.0,61.0,,True,11820.0,
2917,KCE.BK,55.975149152346,2020-12-31,23.3114179268026,69.0898345153664,71.782295884244,,,,,,,703620.0,52.0408163265306,435220.794,True,13058.0,10782.0
2918,KCE.BK,52.4726706630552,2021-12-31,25.1727115716753,58.300402659425,68.7952275801983,,,,49.123,54.0,,883037.0,47.0,546016.511,True,18695.0,15071.0
2919,KCE.BK,61.075772918143,2022-12-31,32.6427885325847,79.4385521885522,70.6253498831495,,,,49.254,52.0,,895880.0,44.1176470588235,588597.0,True,19863.0,15901.0
2920,KCEf.BK,56.7239095060212,2016-12-31,12.1429187617076,85.5416955416956,71.6811233590527,,,,,,,,,,True,10500.0,
2921,KCEf.BK,57.58887481068,2017-12-31,14.6323404751309,85.8739837398374,71.687500430984,,,,,,,,,,True,13469.0,
2922,KCEf.BK,50.4282250413162,2018-12-31,13.008890871983,71.8518518518519,64.6582700065672,,,,,,,,,,True,15471.0,
2923,KCEf.BK,55.9633527013998,2019-12-31,15.4960317460318,80.5035320318753,70.5212956201671,,,,,,,745767.0,61.0,,True,11820.0,
2924,KCEf.BK,55.975149152346,2020-12-31,23.3114179268026,69.0898345153664,71.782295884244,,,,,,,703620.0,52.0408163265306,435220.794,True,13058.0,10782.0
2925,KCEf.BK,52.4726706630552,2021-12-31,25.1727115716753,58.300402659425,68.7952275801983,,,,49.123,54.0,,883037.0,47.0,546016.511,True,18695.0,15071.0
2926,KCEf.BK,61.075772918143,2022-12-31,32.6427885325847,79.4385521885522,70.6253498831495,,,,49.254,52.0,,895880.0,44.1176470588235,588597.0,True,19863.0,15901.0
2927,KCEol.BK,56.7239095060212,2016-12-31,12.1429187617076,85.5416955416956,71.6811233590527,,,,,,,,,,True,10500.0,
2928,KCEol.BK,57.58887481068,2017-12-31,14.6323404751309,85.8739837398374,71.687500430984,,,,,,,,,,True,13469.0,
2929,KCEol.BK,50.4282250413162,2018-12-31,13.008890871983,71.8518518518519,64.6582700065672,,,,,,,,,,True,15471.0,
2930,KCEol.BK,55.9633527013998,2019-12-31,15.4960317460318,80.5035320318753,70.5212956201671,,,,,,,745767.0,61.0,,True,11820.0,
2931,KCEol.BK,55.975149152346,2020-12-31,23.3114179268026,69.0898345153664,71.782295884244,,,,,,,703620.0,52.0408163265306,435220.794,True,13058.0,10782.0
2932,KCEol.BK,52.4726706630552,2021-12-31,25.1727115716753,58.300402659425,68.7952275801983,,,,49.123,54.0,,883037.0,47.0,546016.511,True,18695.0,15071.0
2933,KCEol.BK,61.075772918143,2022-12-31,32.6427885325847,79.4385521885522,70.6253498831495,,,,49.254,52.0,,895880.0,44.1176470588235,588597.0,True,19863.0,15901.0
2934,KCEss.BK,56.7239095060212,2016-12-31,12.1429187617076,85.5416955416956,71.6811233590527,,,,,,,,,,True,10500.0,
2935,KCEss.BK,57.58887481068,2017-12-31,14.6323404751309,85.8739837398374,71.687500430984,,,,,,,,,,True,13469.0,
2936,KCEss.BK,50.4282250413162,2018-12-31,13.008890871983,71.8518518518519,64.6582700065672,,,,,,,,,,True,15471.0,
2937,KCEss.BK,55.9633527013998,2019-12-31,15.4960317460318,80.5035320318753,70.5212956201671,,,,,,,745767.0,61.0,,True,11820.0,
2938,KCEss.BK,55.975149152346,2020-12-31,23.3114179268026,69.0898345153664,71.782295884244,,,,,,,703620.0,52.0408163265306,435220.794,True,13058.0,10782.0
2939,KCEss.BK,52.4726706630552,2021-12-31,25.1727115716753,58.300402659425,68.7952275801983,,,,49.123,54.0,,883037.0,47.0,546016.511,True,18695.0,15071.0
2940,KCEss.BK,61.075772918143,2022-12-31,32.6427885325847,79.4385521885522,70.6253498831495,,,,49.254,52.0,,895880.0,44.1176470588235,588597.0,True,19863.0,15901.0
2941,KCEva.BK,56.7239095060212,2016-12-31,12.1429187617076,85.5416955416956,71.6811233590527,,,,,,,,,,True,10500.0,
2942,KCEva.BK,57.58887481068,2017-12-31,14.6323404751309,85.8739837398374,71.687500430984,,,,,,,,,,True,13469.0,
2943,KCEva.BK,50.4282250413162,2018-12-31,13.008890871983,71.8518518518519,64.6582700065672,,,,,,,,,,True,15471.0,
2944,KCEva.BK,55.9633527013998,2019-12-31,15.4960317460318,80.5035320318753,70.5212956201671,,,,,,,745767.0,61.0,,True,11820.0,
2945,KCEva.BK,55.975149152346,2020-12-31,23.3114179268026,69.0898345153664,71.782295884244,,,,,,,703620.0,52.0408163265306,435220.794,True,13058.0,10782.0
2946,KCEva.BK,52.4726706630552,2021-12-31,25.1727115716753,58.300402659425,68.7952275801983,,,,49.123,54.0,,883037.0,47.0,546016.511,True,18695.0,15071.0
2947,KCEva.BK,61.075772918143,2022-12-31,32.6427885325847,79.4385521885522,70.6253498831495,,,,49.254,52.0,,895880.0,44.1176470588235,588597.0,True,19863.0,15901.0
2948,KCf.BK,,,,,,,,,,,,,,,,,
2949,KCG.BK,,,,,,,,,,,,,,,,,
2950,KCGf.BK,,,,,,,,,,,,,,,,,
2951,KCGol.BK,,,,,,,,,,,,,,,,,
2952,KCGss.BK,,,,,,,,,,,,,,,,,
2953,KCGva.BK,,,,,,,,,,,,,,,,,
2954,KCMm.BK,,,,,,,,,,,,,,,,,
2955,KCMmf.BK,,,,,,,,,,,,,,,,,
2956,KCMmol.BK,,,,,,,,,,,,,,,,,
2957,KCMmva.BK,,,,,,,,,,,,,,,,,
2958,KCol.BK,,,,,,,,,,,,,,,,,
2959,KCva.BK,,,,,,,,,,,,,,,,,
2960,KDH.BK,,,,,,,,,,,,,,,,,
2961,KDHf.BK,,,,,,,,,,,,,,,,,
2962,KDHol.BK,,,,,,,,,,,,,,,,,
2963,KDHva.BK,,,,,,,,,,,,,,,,,
2964,KEX.BK,45.6812184045754,2020-12-31,25.4866377753702,56.9557274876424,55.649670459944,,,,,40.82,,,,9901220.0,True,13551.1,
2965,KEX.BK,61.5371075207144,2021-12-31,51.0083800554221,60.1453527691939,72.3265134513844,,,,31.0,33.055,,,,9194180.0,True,9240.0,
2966,KEX.BK,64.1263893415922,2022-12-31,63.0107848080914,62.793771043771,66.1812691400706,,,,,34.09,,,,9551800.0,True,184.0,
2967,KEXf.BK,45.6812184045754,2020-12-31,25.4866377753702,56.9557274876424,55.649670459944,,,,,40.82,,,,9901220.0,True,13551.1,
2968,KEXf.BK,61.5371075207144,2021-12-31,51.0083800554221,60.1453527691939,72.3265134513844,,,,31.0,33.055,,,,9194180.0,True,9240.0,
2969,KEXf.BK,64.1263893415922,2022-12-31,63.0107848080914,62.793771043771,66.1812691400706,,,,,34.09,,,,9551800.0,True,184.0,
2970,KEXol.BK,45.6812184045754,2020-12-31,25.4866377753702,56.9557274876424,55.649670459944,,,,,40.82,,,,9901220.0,True,13551.1,
2971,KEXol.BK,61.5371075207144,2021-12-31,51.0083800554221,60.1453527691939,72.3265134513844,,,,31.0,33.055,,,,9194180.0,True,9240.0,
2972,KEXol.BK,64.1263893415922,2022-12-31,63.0107848080914,62.793771043771,66.1812691400706,,,,,34.09,,,,9551800.0,True,184.0,
2973,KEXss.BK,45.6812184045754,2020-12-31,25.4866377753702,56.9557274876424,55.649670459944,,,,,40.82,,,,9901220.0,True,13551.1,
2974,KEXss.BK,61.5371075207144,2021-12-31,51.0083800554221,60.1453527691939,72.3265134513844,,,,31.0,33.055,,,,9194180.0,True,9240.0,
2975,KEXss.BK,64.1263893415922,2022-12-31,63.0107848080914,62.793771043771,66.1812691400706,,,,,34.09,,,,9551800.0,True,184.0,
2976,KEXva.BK,45.6812184045754,2020-12-31,25.4866377753702,56.9557274876424,55.649670459944,,,,,40.82,,,,9901220.0,True,13551.1,
2977,KEXva.BK,61.5371075207144,2021-12-31,51.0083800554221,60.1453527691939,72.3265134513844,,,,31.0,33.055,,,,9194180.0,True,9240.0,
2978,KEXva.BK,64.1263893415922,2022-12-31,63.0107848080914,62.793771043771,66.1812691400706,,,,,34.09,,,,9551800.0,True,184.0,
2979,KGENm.BK,,,,,,,,,,,,,,,,,
2980,KGENmf.BK,,,,,,,,,,,,,,,,,
2981,KGENmol.BK,,,,,,,,,,,,,,,,,
2982,KGENmva.BK,,,,,,,,,,,,,,,,,
2983,KGI.BK,,,,,,,,,,,,,,,,,
2984,KGIf.BK,,,,,,,,,,,,,,,,,
2985,KGIol.BK,,,,,,,,,,,,,,,,,
2986,KGIss.BK,,,,,,,,,,,,,,,,,
2987,KGIva.BK,,,,,,,,,,,,,,,,,
2988,KIAT.BK,,,,,,,,,,,,,,,,,
2989,KIATf.BK,,,,,,,,,,,,,,,,,
2990,KIATol.BK,,,,,,,,,,,,,,,,,
2991,KIATva.BK,,,,,,,,,,,,,,,,,
2992,KISS.BK,,,,,,,,,,,,,,,,,
2993,KISSol.BK,,,,,,,,,,,,,,,,,
2994,KISSss.BK,,,,,,,,,,,,,,,,,
2995,KISSva.BK,,,,,,,,,,,,,,,,,
2996,KISSz.BK,,,,,,,,,,,,,,,,,
2997,KJLm.BK,,,,,,,,,,,,,,,,,
2998,KJLmf.BK,,,,,,,,,,,,,,,,,
2999,KJLmol.BK,,,,,,,,,,,,,,,,,
3000,KJLmva.BK,,,,,,,,,,,,,,,,,
3001,KKC.BK,,,,,,,,,,,,,,,,,
3002,KKCf.BK,,,,,,,,,,,,,,,,,
3003,KKCol.BK,,,,,,,,,,,,,,,,,
3004,KKCva.BK,,,,,,,,,,,,,,,,,
3005,KKm.BK,,,,,,,,,,,,,,,,,
3006,KKmf.BK,,,,,,,,,,,,,,,,,
3007,KKmol.BK,,,,,,,,,,,,,,,,,
3008,KKmva.BK,,,,,,,,,,,,,,,,,
3009,KKP.BK,53.4067373196572,2019-12-31,31.7651344581361,62.3339249051745,53.2103729673847,,,,,61.037,,,,63347.793,True,,
3010,KKP.BK,67.2780743908006,2020-12-31,73.4203321144524,70.6436707500537,63.0520667264115,,,,,61.234,,,,56844.891,True,,
3011,KKP.BK,78.6626680464365,2021-12-31,75.9616205312434,78.7409349606185,79.3900365002314,,,,,62.068,,,,59074.734,True,,1.28
3012,KKP.BK,76.1515460409193,2022-12-31,72.3298086108329,73.5252525252525,79.1672634916703,,,,,62.771,,,,67639.524,True,,5.003
3013,KKPf.BK,53.4067373196572,2019-12-31,31.7651344581361,62.3339249051745,53.2103729673847,,,,,61.037,,,,63347.793,True,,
3014,KKPf.BK,67.2780743908006,2020-12-31,73.4203321144524,70.6436707500537,63.0520667264115,,,,,61.234,,,,56844.891,True,,
3015,KKPf.BK,78.6626680464365,2021-12-31,75.9616205312434,78.7409349606185,79.3900365002314,,,,,62.068,,,,59074.734,True,,1.28
3016,KKPf.BK,76.1515460409193,2022-12-31,72.3298086108329,73.5252525252525,79.1672634916703,,,,,62.771,,,,67639.524,True,,5.003
3017,KKPol.BK,53.4067373196572,2019-12-31,31.7651344581361,62.3339249051745,53.2103729673847,,,,,61.037,,,,63347.793,True,,
3018,KKPol.BK,67.2780743908006,2020-12-31,73.4203321144524,70.6436707500537,63.0520667264115,,,,,61.234,,,,56844.891,True,,
3019,KKPol.BK,78.6626680464365,2021-12-31,75.9616205312434,78.7409349606185,79.3900365002314,,,,,62.068,,,,59074.734,True,,1.28
3020,KKPol.BK,76.1515460409193,2022-12-31,72.3298086108329,73.5252525252525,79.1672634916703,,,,,62.771,,,,67639.524,True,,5.003
3021,KKPss.BK,53.4067373196572,2019-12-31,31.7651344581361,62.3339249051745,53.2103729673847,,,,,61.037,,,,63347.793,True,,
3022,KKPss.BK,67.2780743908006,2020-12-31,73.4203321144524,70.6436707500537,63.0520667264115,,,,,61.234,,,,56844.891,True,,
3023,KKPss.BK,78.6626680464365,2021-12-31,75.9616205312434,78.7409349606185,79.3900365002314,,,,,62.068,,,,59074.734,True,,1.28
3024,KKPss.BK,76.1515460409193,2022-12-31,72.3298086108329,73.5252525252525,79.1672634916703,,,,,62.771,,,,67639.524,True,,5.003
3025,KKPva.BK,53.4067373196572,2019-12-31,31.7651344581361,62.3339249051745,53.2103729673847,,,,,61.037,,,,63347.793,True,,
